2025-07-09 16:22:40.359254,QL-L2-INT,24.75
2025-07-09 16:22:40.359254,QL-L1-INT,25.125
2025-07-09 16:22:40.359254,QL-L1-EXT,23.1875
2025-07-09 16:23:40.524727,QL-R1-EXT,23.75
2025-07-09 16:23:40.524727,QL-R1-INT,26.9375
2025-07-09 16:23:40.524727,QL-R4-EXT,24.5
2025-07-09 16:23:40.524727,QL-R4-INT,26.0
2025-07-09 16:23:40.524727,QL-L2-EXT,24.01
2025-07-09 16:23:40.524727,QL-L2-INT,24.72
2025-07-09 16:23:40.524727,QL-L1-INT,25.0625
2025-07-09 16:23:40.524727,QL-L1-EXT,23.1875
2025-07-09 16:24:40.690833,QL-R1-EXT,23.6875
2025-07-09 16:24:40.690833,QL-R1-INT,26.9375
2025-07-09 16:24:40.690833,QL-R4-EXT,24.5625
2025-07-09 16:24:40.690833,QL-R4-INT,26.0625
2025-07-09 16:24:40.690833,QL-L2-EXT,23.98
2025-07-09 16:24:40.690833,QL-L2-INT,24.73
2025-07-09 16:24:40.690833,QL-L1-INT,25.125
2025-07-09 16:24:40.690833,QL-L1-EXT,23.125
2025-07-09 16:25:40.857173,QL-R1-EXT,23.6875
2025-07-09 16:25:40.857173,QL-R1-INT,26.9375
2025-07-09 16:25:40.857173,QL-R4-EXT,24.625
2025-07-09 16:25:40.857173,QL-R4-INT,26.0
2025-07-09 16:25:40.857173,QL-L2-EXT,23.96
2025-07-09 16:25:40.857173,QL-L2-INT,24.73
2025-07-09 16:25:40.857173,QL-L1-INT,25.125
2025-07-09 16:25:40.857173,QL-L1-EXT,23.125
2025-07-09 16:26:41.020518,QL-R1-EXT,23.6875
2025-07-09 16:26:41.020518,QL-R1-INT,26.875
2025-07-09 16:26:41.020518,QL-R4-EXT,24.5
2025-07-09 16:26:41.020518,QL-R4-INT,26.0
2025-07-09 16:26:41.020518,QL-L2-EXT,23.95
2025-07-09 16:26:41.020518,QL-L2-INT,24.72
2025-07-09 16:26:41.020518,QL-L1-INT,25.125
2025-07-09 16:26:41.020518,QL-L1-EXT,23.125
2025-07-09 16:27:41.185529,QL-R1-EXT,23.6875
2025-07-09 16:27:41.185529,QL-R1-INT,26.875
2025-07-09 16:27:41.185529,QL-R4-EXT,24.5
2025-07-09 16:27:41.185529,QL-R4-INT,26.0
2025-07-09 16:27:41.185529,QL-L2-EXT,23.98
2025-07-09 16:27:41.185529,QL-L2-INT,24.72
2025-07-09 16:27:41.185529,QL-L1-INT,25.125
2025-07-09 16:27:41.185529,QL-L1-EXT,23.125
2025-07-09 16:28:41.349971,QL-R1-EXT,23.6875
2025-07-09 16:28:41.349971,QL-R1-INT,26.875
2025-07-09 16:28:41.349971,QL-R4-EXT,24.4375
2025-07-09 16:28:41.349971,QL-R4-INT,25.9375
2025-07-09 16:28:41.349971,QL-L2-EXT,23.99
2025-07-09 16:28:41.349971,QL-L2-INT,24.75
2025-07-09 16:28:41.349971,QL-L1-INT,25.0625
2025-07-09 16:28:41.349971,QL-L1-EXT,23.125
2025-07-09 16:29:41.513158,QL-R1-EXT,23.625
2025-07-09 16:29:41.513158,QL-R1-INT,26.9375
2025-07-09 16:29:41.513158,QL-R4-EXT,24.5625
2025-07-09 16:29:41.513158,QL-R4-INT,26.0
